code,dispensing_patients
Y03579,0
Y03580,0
Y03581,0
Y03582,0
Y03583,0
Y03584,0
Y03585,0
Y03586,0
Y03587,0
Y03588,0
Y03590,0
Y03591,0
Y03592,0
Y03593,0
Y03594,0
Y03595,0
Y03596,0
Y03597,0
Y03598,0
Y03600,0
Y03601,0
Y03602,3928
Y03604,0
Y03605,0
Y03608,0
Y03609,0
Y03610,0
Y03611,0
Y03614,0
Y03615,0
Y03616,0
Y03617,0
Y03618,0
Y03619,0
Y03620,0
Y03622,0
Y03623,0
Y03624,0
Y03627,0
Y03629,0
Y03631,0
Y03632,0
Y03633,0
Y03634,0
Y03635,0
Y03636,0
Y03637,0
Y03638,0
Y03639,0
Y03640,0
Y03641,0
Y03642,0
Y03643,0
Y03645,0
Y03646,0
Y03647,0
Y03648,0
Y03649,0
Y03651,0
Y03653,0
Y03654,0
Y03655,0
Y03656,0
Y03658,0
Y03659,0
Y03660,0
Y03661,0
Y03662,0
Y03663,0
Y03664,0
Y03665,0
Y03666,0
Y03667,0
Y03668,0
Y03670,0
Y03671,0
Y03700,0
Y03701,0
Y03702,0
Y03703,0
Y03704,0
Y03705,0
Y03706,0
Y03707,0
Y03708,0
Y03709,0
Y03711,0
Y03712,0
Y03713,0
Y03714,0
Y03715,0
Y03723,0
Y03724,0
Y03725,0
Y03726,0
Y03727,0
Y03728,0
Y03729,0
Y03730,0
Y03731,0
Y03732,0
Y03733,0
Y03734,0
Y03735,0
Y03736,0
Y03737,0
Y03738,0
Y03739,0
Y03740,0
Y03741,0
Y03742,0
Y03743,0
Y03744,0
Y03745,0
Y03746,0
Y03747,0
Y03750,0
Y03751,0
Y03752,0
Y03753,0
Y03754,0
Y03755,0
Y03756,0
Y03757,0
Y03758,0
Y03760,0
Y03761,0
Y03762,0
Y03763,0
Y03765,0
Y03766,0
Y03767,0
Y03768,0
Y03769,0
Y03770,0
Y03771,0
Y03772,0
Y03773,0
Y03774,0
Y03775,0
Y03776,0
Y03777,0
Y03778,0
Y03779,0
Y03780,0
Y03781,0
Y03782,0
Y03783,0
Y03784,0
Y03785,0
Y03786,0
Y03787,0
Y03788,0
Y03789,0
Y03790,0
Y03791,0
Y03792,0
Y03793,0
Y03794,0
Y03795,0
Y03796,0
Y03797,0
Y03798,0
Y03799,0
Y03800,0
Y03801,0
Y03802,0
Y03803,0
Y03804,0
Y03805,0
Y03806,0
Y03807,0
Y03808,0
Y03809,0
Y03810,0
Y03811,0
Y03812,0
Y03813,0
Y03814,0
Y03815,0
Y03816,0
Y03817,0
Y03818,0
Y03819,0
Y03820,0
Y03821,0
Y03822,0
Y03823,0
Y03824,0
Y03825,0
Y03826,0
Y03827,0
Y03830,0
Y03831,0
Y03832,0
Y03833,0
Y03834,0
Y03835,0
Y03836,0
Y03837,0
Y03838,0
Y03839,0
Y03840,0
Y03841,0
Y03842,0
Y03843,0
Y03844,0
Y03845,0
Y03846,0
Y03847,0
Y03848,0
Y03849,0
Y03850,0
Y03851,0
Y03852,0
Y03853,0
Y03854,0
Y03855,0
Y03856,0
Y03857,0
Y03858,0
Y03859,0
Y03860,0
Y03861,0
Y03863,0
Y03864,0
Y03865,0
Y03866,0
Y03867,0
Y03868,0
Y03870,0
Y03871,0
Y03873,0
Y03874,0
Y03875,0
Y03876,0
Y03877,0
Y03878,0
Y03879,0
Y03880,0
Y03881,0
Y03882,0
Y03883,0
Y03884,0
Y03885,0
Y03886,0
Y03887,0
Y03888,0
Y03889,0
Y03890,0
Y03891,0
Y03892,0
Y03893,0
Y03894,0
Y03895,0
Y03896,0
Y03897,0
Y03898,0
Y03899,0
Y03900,0
Y03901,0
Y03902,0
Y03903,0
Y03904,0
Y03905,0
Y03906,0
Y03907,0
Y03908,0
Y03909,0
Y03910,0
Y03911,0
Y03912,0
Y03913,0
Y03914,0
Y03915,0
Y03916,0
Y03917,0
Y03918,0
Y03919,0
Y03920,0
Y03921,0
Y03922,0
Y03923,0
Y03924,0
Y03925,0
Y03926,0
Y03927,0
Y03928,0
Y03929,0
Y03930,0
Y03931,0
Y03932,0
Y03933,0
Y03934,0
Y03935,0
Y03936,0
Y03937,0
Y03938,0
Y03939,0
Y03940,0
Y03941,0
Y03942,0
Y03943,0
Y03944,0
Y03945,0
Y03946,0
Y03947,0
Y03948,0
Y03949,0
Y03950,0
Y03951,0
Y03953,0
Y03954,0
Y03955,0
Y03956,0
Y03957,0
Y03958,0
Y03959,0
Y03960,0
Y03962,0
Y03963,0
Y03965,0
Y03966,0
Y03967,0
Y03968,0
Y03970,0
Y03971,0
Y03972,0
Y03973,0
Y03974,0
Y03975,0
Y03976,0
Y03977,0
Y03978,0
Y03979,0
Y03980,0
Y03982,0
Y03983,0
Y04007,0
Y04016,0
Y04018,0
Y04019,0
Y04021,0
Y04022,0
Y04023,0
Y04024,0
Y04026,0
Y04027,0
Y04028,0
Y04029,0
Y04030,0
Y04031,0
Y04032,0
Y04033,0
Y04034,0
Y04035,0
Y04036,0
Y04037,0
Y04045,0
Y04048,0
Y04049,0
Y04050,0
Y04051,0
Y04052,0
Y04053,0
Y04054,0
Y04055,0
Y04057,0
Y04058,0
Y04059,0
Y04061,0
Y04062,0
Y04063,0
Y04064,0
Y04065,0
Y04066,0
Y04067,0
Y04068,0
Y04069,0
Y04070,0
Y04072,0
Y04073,0
Y04074,0
Y04076,0
Y04077,0
Y04078,0
Y04079,0
Y04080,0
Y04081,0
Y04082,0
Y04083,0
Y04084,0
Y04085,0
Y04086,0
Y04087,0
Y04089,0
Y04090,0
Y04091,0
Y04092,0
Y04093,0
Y04094,0
Y04095,0
Y04096,0
Y04097,0
Y04098,0
Y04099,0
Y04100,0
Y04101,0
Y04102,0
Y04103,0
Y04104,0
Y04105,0
Y04106,0
Y04107,0
Y04108,0
Y04109,0
Y04110,0
Y04112,0
Y04113,0
Y04114,0
Y04115,0
Y04116,0
Y04117,0
Y04118,0
Y04119,0
Y04120,0
Y04121,0
Y04122,0
Y04123,0
Y04124,0
Y04125,0
Y04126,0
Y04127,0
Y04128,0
Y04129,0
Y04130,0
Y04131,0
Y04133,0
Y04134,0
Y04136,0
Y04137,0
Y04138,0
Y04139,0
Y04140,0
Y04141,0
Y04142,0
Y04143,0
Y04144,0
Y04145,0
Y04147,0
Y04148,0
Y04151,0
Y04152,0
Y04154,0
Y04155,0
Y04156,0
Y04157,0
Y04158,0
Y04159,0
Y04160,0
Y04161,0
Y04162,0
Y04163,0
Y04164,0
Y04165,0
Y04166,0
Y04167,0
Y04169,0
Y04170,0
Y04171,0
Y04172,0
Y04173,0
Y04174,0
Y04175,0
Y04176,0
Y04177,0
Y04178,0
Y04179,0
Y04180,0
Y04181,0
Y04182,0
Y04183,0
Y04184,0
Y04185,0
Y04186,0
Y04187,0
Y04188,0
Y04189,0
Y04190,0
Y04191,0
Y04192,0
Y04193,0
Y04194,0
Y04195,0
Y04197,0
Y04198,0
Y04201,0
Y04202,0
Y04203,0
Y04204,0
Y04205,0
Y04206,0
Y04208,0
Y04209,0
Y04210,0
Y04211,0
Y04212,0
Y04213,0
Y04214,0
Y04215,0
Y04216,0
Y04217,0
Y04218,0
Y04219,0
Y04220,0
Y04221,0
Y04222,0
Y04223,0
Y04224,0
Y04225,0
Y04226,0
Y04227,0
Y04228,0
Y04229,0
Y04230,0
Y04231,0
Y04232,0
Y04233,0
Y04234,0
Y04235,0
Y04236,0
Y04237,0
Y04238,0
Y04239,0
Y04240,0
Y04241,0
Y04242,0
Y04243,0
Y04244,0
Y04245,0
Y04248,0
Y04249,0
Y04250,0
Y04251,0
Y04255,0
Y04256,0
Y04257,0
Y04258,0
Y04259,0
Y04260,0
Y04262,0
Y04263,0
Y04264,0
Y04265,0
Y04266,0
Y04267,0
Y04268,0
Y04269,0
Y04270,0
Y04271,0
Y04272,0
Y04273,0
Y04274,0
Y04275,0
Y04276,0
Y04277,0
Y04278,0
Y04281,0
Y04282,0
Y04283,0
Y04284,0
Y04285,0
Y04286,0
Y04287,0
Y04288,0
Y04289,0
Y04290,0
Y04291,0
Y04292,0
Y04293,0
Y04294,0
Y04295,0
Y04296,0
Y04297,0
Y04298,0
Y04299,0
Y04300,0
Y04301,0
Y04302,0
Y04303,0
Y04306,0
Y04307,0
Y04308,0
Y04309,0
Y04310,0
Y04311,0
Y04312,0
Y04313,0
Y04314,0
Y04315,0
Y04316,0
Y04317,0
Y04318,0
Y04319,0
Y04320,0
Y04321,0
Y04322,0
Y04323,0
Y04324,0
Y04325,0
Y04326,0
Y04327,0
Y04328,0
Y04329,0
Y04330,0
Y04331,0
Y04332,0
Y04333,0
Y04334,0
Y04336,0
Y04337,0
Y04338,0
Y04340,0
Y04343,0
Y04344,0
Y04345,0
Y04346,0
Y04347,0
Y04348,0
Y04349,0
Y04350,0
Y04351,0
Y04352,0
Y04353,0
Y04354,0
Y04355,0
Y04358,0
Y04359,0
Y04360,0
Y04361,0
Y04362,0
Y04364,0
Y04365,0
Y04366,0
Y04367,0
Y04368,0
Y04369,0
Y04370,0
Y04371,0
Y04372,0
Y04373,0
Y04374,0
Y04375,0
Y04376,0
Y04377,0
Y04378,0
Y04379,0
Y04380,0
Y04381,0
Y04382,0
Y04383,0
Y04384,0
Y04385,0
Y04386,0
Y04387,0
Y04388,0
Y04389,0
Y04390,0
Y04391,0
Y04392,0
Y04393,0
Y04394,0
Y04395,0
Y04396,0
Y04397,0
Y04399,0
Y04400,0
Y04401,0
Y04402,0
Y04403,0
Y04404,0
Y04405,0
Y04406,0
Y04407,0
Y04408,0
Y04409,0
Y04410,0
Y04411,0
Y04412,0
Y04413,0
Y04414,0
Y04415,0
Y04416,0
Y04417,0
Y04418,0
Y04419,0
Y04421,0
Y04422,0
Y04423,0
Y04424,0
Y04425,0
Y04426,0
Y04428,0
Y04429,0
Y04431,0
Y04432,0
Y04433,0
Y04434,0
Y04435,0
Y04436,0
Y04437,0
Y04438,0
Y04441,0
Y04442,0
Y04443,0
Y04444,0
Y04445,0
Y04446,0
Y04447,0
Y04448,0
Y04449,0
Y04450,0
Y04451,0
Y04452,0
Y04453,0
Y04454,0
Y04456,0
Y04457,0
Y04458,0
Y04459,0
Y04460,0
Y04461,0
Y04462,0
Y04463,0
Y04464,0
Y04465,0
Y04466,0
Y04467,0
Y04470,0
Y04471,0
Y04472,0
Y04473,0
Y04474,0
Y04475,0
Y04476,0
Y04477,0
Y04478,0
Y04479,0
Y04481,0
Y04482,0
Y04483,0
Y04484,0
Y04485,0
Y04486,0
Y04487,0
Y04488,0
Y04489,0
Y04491,0
Y04493,0
Y04494,0
Y04495,0
Y04497,0
Y04498,0
Y04499,0
Y04501,0
Y04502,0
Y04503,0
Y04504,0
Y04505,0
Y04506,0
Y04507,0
Y04512,0
Y04513,0
Y04514,0
Y04515,0
Y04516,0
Y04518,0
Y04519,0
Y04520,0
Y04521,0
Y04522,0
Y04523,0
Y04524,0
Y04525,0
Y04526,0
Y04527,0
Y04528,0
Y04529,0
Y04530,0
Y04531,0
Y04532,0
Y04534,0
Y04535,0
Y04536,0
Y04537,0
Y04538,0
Y04539,0
Y04541,0
Y04542,0
Y04543,0
Y04546,0
Y04547,0
Y04548,0
Y04549,0
Y04550,0
Y04551,0
Y04552,0
Y04553,0
Y04554,0
Y04555,0
Y04556,0
Y04557,0
Y04558,0
Y04561,0
Y04562,0
Y04563,0
Y04564,0
Y04565,0
Y04566,0
Y04567,0
Y04568,0
Y04569,0
Y04570,0
Y04571,0
Y04572,0
Y04573,0
Y04574,0
Y04575,0
Y04576,0
Y04577,0
Y04578,0
Y04579,0
Y04580,0
Y04581,0
Y04582,0
Y04583,0
Y04584,0
Y04585,0
Y04586,0
Y04587,0
Y04588,0
Y04589,0
Y04590,0
Y04591,0
Y04592,0
Y04593,0
Y04594,0
Y04595,0
Y04596,0
Y04597,0
Y04599,0
Y04600,0
Y04601,0
Y04602,0
Y04603,0
Y04604,0
Y04605,0
Y04606,0
Y04607,0
Y04608,0
Y04609,0
Y04610,0
Y04611,0
Y04612,0
Y04613,0
Y04614,0
Y04615,0
Y04616,0
Y04617,0
Y04618,0
Y04619,0
Y04620,0
Y04621,0
Y04622,0
Y04623,0
Y04625,0
Y04626,0
Y04627,0
Y04628,0
Y04629,0
Y04630,0
Y04631,0
Y04632,0
Y04633,0
Y04634,0
Y04635,0
Y04636,0
Y04637,0
Y04638,0
Y04639,0
Y04640,0
Y04641,0
Y04642,0
Y04643,0
Y04645,0
Y04646,0
Y04647,0
Y04648,0
Y04649,0
Y04651,0
Y04654,0
Y04655,0
Y04656,0
Y04657,0
Y04658,0
Y04659,0
Y04661,0
Y04662,0
Y04664,0
Y04665,0
Y04666,0
Y04667,0
Y04668,0
Y04669,0
Y04670,0
Y04671,0
Y04672,0
Y04673,0
Y04674,0
Y04675,0
Y04677,0
Y04679,0
Y04680,0
Y04681,0
Y04682,0
Y04683,0
Y04684,0
Y04685,0
Y04686,0
Y04687,0
Y04688,0
Y04689,0
Y04690,0
Y04691,0
Y04692,0
Y04693,0
Y04695,0
Y04696,0
Y04697,0
Y04698,0
Y04699,0
Y04700,0
Y04701,0
Y04702,0
Y04703,0
Y04704,0
Y04705,0
Y04706,0
Y04707,0
Y04708,0
Y04709,0
Y04710,0
Y04711,0
Y04712,0
Y04713,0
Y04714,0
Y04716,0
Y04717,0
Y04718,0
Y04719,0
Y04720,0
Y04721,0
Y04722,0
Y04723,0
Y04724,0
Y04725,0
Y04726,0
Y04727,0
Y04728,0
Y04729,0
Y04730,0
Y04731,0
Y04732,0
Y04733,0
Y04734,0
Y04735,0
Y04736,0
Y04738,0
Y04739,0
Y04740,0
Y04741,0
Y04742,0
Y04743,0
Y04744,0
Y04745,0
Y04746,0
Y04747,0
Y04748,0
Y04749,0
Y04750,0
Y04751,0
Y04752,0
Y04753,0
Y04754,0
Y04755,0
Y04756,0
Y04757,0
Y04758,0
Y04759,0
Y04760,0
Y04761,0
Y04762,0
Y04763,0
Y04764,0
Y04765,0
Y04766,0
Y04767,0
Y04768,0
Y04769,0
Y04770,0
Y04771,0
Y04772,0
Y04773,0
Y04774,0
Y04775,0
Y04776,0
Y04777,0
Y04778,0
Y04779,0
Y04780,0
Y04781,0
Y04782,0
Y04783,0
Y04784,0
Y04785,0
Y04786,0
Y04787,0
Y04788,0
Y04789,0
Y04790,0
Y04791,0
Y04792,0
Y04793,0
Y04794,0
Y04795,0
Y04796,0
Y04797,0
Y04798,0
Y04799,0
Y04801,0
Y04802,0
Y04803,0
Y04804,0
Y04805,0
Y04806,0
Y04807,0
Y04808,0
Y04809,0
Y04810,0
Y04811,0
Y04812,0
Y04813,0
Y04814,0
Y04816,0
Y04817,0
Y04818,0
Y04827,0
Y04828,0
Y04830,0
Y04831,0
Y04832,0
Y04833,0
Y04834,0
Y04835,0
Y04836,0
Y04837,0
Y04838,0
Y04839,0
Y04840,0
Y04841,0
Y04842,0
Y04843,0
Y04844,0
Y04845,0
Y04846,0
Y04847,0
Y04848,0
Y04849,0
Y04850,0
Y04851,0
Y04852,0
Y04853,0
Y04854,0
Y04855,0
Y04856,0
Y04857,0
Y04858,0
Y04859,0
Y04860,0
Y04861,0
Y04862,0
Y04863,0
Y04864,0
Y04865,0
Y04866,0
Y04867,0
Y04868,0
Y04869,0
Y04870,0
Y04871,0
Y04872,0
Y04873,0
Y04874,0
Y04875,0
Y04876,0
Y04877,0
Y04878,0
Y04879,0
Y04880,0
Y04881,0
Y04882,0
Y04883,0
Y04884,0
Y04885,0
Y04886,0
Y04888,0
Y04889,0
Y04890,0
Y04893,0
Y04894,0
Y04896,0
Y04898,0
Y04899,0
Y04900,0
Y04901,0
Y04902,0
Y04903,0
Y04904,0
Y04905,0
Y04906,0
Y04907,0
Y04908,0
Y04909,0
Y04910,0
Y04911,0
Y04912,0
Y04913,0
Y04914,0
Y04915,0
Y04916,0
Y04917,0
Y04918,0
Y04919,0
Y04920,0
Y04921,0
Y04922,0
Y04923,0
Y04924,0
Y04925,0
Y04926,0
Y04927,0
Y04928,0
Y04929,0
Y04930,0
Y04931,0
Y04932,0
Y04933,0
Y04934,0
Y04935,0
Y04936,0
Y04937,0
Y04938,0
Y04939,0
Y04940,0
Y04941,0
Y04942,0
Y04943,0
Y04944,0
Y04945,0
Y04946,0
Y04947,0
Y04948,0
Y04949,0
Y04950,0
Y04951,0
Y04952,0
Y04953,0
Y04954,0
Y04955,0
Y04956,0
Y04957,0
Y04958,0
Y04959,0
Y04960,0
Y04961,0
Y04962,0
Y04963,0
Y04964,0
Y04965,0
Y04966,0
Y04967,0
Y04968,0
Y04969,0
Y04970,0
Y04971,0
Y04972,0
Y04973,0
Y04974,0
Y04975,0
Y04976,0
Y04977,0
Y04978,0
Y04979,0
Y04980,0
Y04981,0
Y04982,0
Y04983,0
Y04984,0
Y04985,0
Y04987,0
Y04988,0
Y04989,0
Y04990,0
Y04991,0
Y04992,0
Y04993,0
Y04994,0
Y04995,0
Y04996,0
Y04997,0
Y04999,0
Y05000,0
Y05001,0
Y05002,0
Y05003,0
Y05004,0
Y05005,0
Y05006,0
Y05008,0
Y05009,0
Y05010,0
Y05011,0
Y05012,0
Y05013,0
Y05014,0
Y05015,0
Y05017,0
Y05018,0
Y05019,0
Y05020,0
Y05022,0
Y05023,0
Y05024,0
Y05025,0
Y05026,0
Y05027,0
Y05028,0
Y05029,0
Y05030,0
Y05031,0
Y05032,0
Y05033,0
Y05034,0
Y05035,0
Y05036,0
Y05037,0
Y05038,0
Y05039,0
Y05040,0
Y05041,0
Y05042,0
Y05043,0
Y05044,0
Y05045,0
Y05046,0
Y05047,0
Y05048,0
Y05049,0
Y05050,0
Y05051,0
Y05052,0
Y05053,0
Y05054,0
Y05055,0
Y05056,0
Y05060,0
Y05061,0
Y05062,0
Y05063,0
Y05064,0
Y05065,0
Y05066,0
Y05068,0
Y05069,0
Y05070,0
Y05071,0
Y05072,0
Y05073,0
Y05074,0
Y05075,0
Y05076,0
Y05077,0
Y05078,0
Y05079,0
Y05080,0
Y05081,0
Y05082,0
Y05083,0
Y05084,0
Y05085,0
Y05088,0
Y05089,0
Y05090,0
Y05091,0
Y05092,0
Y05093,0
Y05094,0
Y05095,0
Y05096,0
Y05097,0
Y05100,0
Y05102,0
Y05103,0
Y05104,0
Y05105,0
Y05106,0
Y05107,0
Y05108,0
Y05109,0
Y05110,0
Y05111,0
Y05112,0
Y05113,0
Y05114,0
Y05115,0
Y05116,0
Y05117,0
Y05118,0
Y05119,0
Y05120,0
Y05121,0
Y05122,0
Y05123,0
Y05124,0
Y05125,0
Y05126,0
Y05127,0
Y05128,0
Y05129,0
Y05130,0
Y05131,0
Y05132,0
Y05133,0
Y05134,0
Y05135,0
Y05136,0
Y05137,0
Y05138,0
Y05139,0
Y05140,0
Y05141,0
Y05142,0
Y05143,0
Y05144,0
Y05145,0
Y05146,0
Y05147,0
Y05148,0
Y05150,0
Y05151,0
Y05152,0
Y05153,0
Y05154,0
Y05155,0
Y05156,0
Y05157,0
Y05158,0
Y05159,0
Y05160,0
Y05161,0
Y05162,0
Y05163,0
Y05164,0
Y05165,0
Y05166,0
Y05167,0
Y05168,0
Y05169,0
Y05170,0
Y05171,0
Y05172,0
Y05173,0
Y05174,0
Y05175,0
Y05176,0
Y05177,0
Y05178,0
Y05179,0
Y05180,0
Y05181,0
Y05182,0
Y05183,0
Y05184,0
Y05185,0
Y05186,0
Y05187,0
Y05188,0
Y05189,0
Y05190,0
Y05191,0
Y05192,0
Y05193,0
Y05194,0
Y05195,0
Y05196,0
Y05197,0
Y05198,0
Y05199,0
Y05200,0
Y05201,0
Y05202,0
Y05203,0
Y05204,0
Y05205,0
Y05206,0
Y05207,0
Y05208,0
Y05209,0
Y05210,0
Y05211,0
Y05212,0
Y05213,0
Y05214,0
Y05215,0
Y05216,0
Y05217,0
Y05218,0
Y05219,0
Y05220,0
Y05221,0
Y05222,0
Y05223,0
Y05224,0
Y05225,0
Y05226,0
Y05227,0
Y05228,0
Y05229,0
Y05230,0
Y05231,0
Y05232,0
Y05233,0
Y05234,0
Y05235,0
Y05236,0
Y05237,0
Y05238,0
Y05239,0
Y05240,0
Y05241,0
Y05242,0
Y05243,0
Y05244,0
Y05245,0
Y05246,0
Y05247,0
Y05248,0
Y05249,0
Y05250,0
Y05251,0
Y05252,0
Y05253,0
Y05254,0
Y05255,0
Y05256,0
Y05257,0
Y05258,0
Y05259,0
Y05260,0
Y05261,0
Y05262,0
Y05263,0
Y05264,0
Y05265,0
Y05266,0
Y05267,0
Y05268,0
Y05269,0
Y05270,0
Y05271,0
Y05272,0
Y05273,0
Y05274,0
Y05275,0
Y05276,0
Y05277,0
Y05278,0
Y05279,0
Y05280,0
Y05281,0
Y05282,0
Y05283,0
Y05284,0
Y05285,0
Y05286,0
Y05287,0
Y05288,0
Y05289,0
Y05290,0
Y05291,0
Y05292,0
Y05293,0
Y05294,0
Y05295,0
Y05296,0
Y05297,0
Y05298,0
Y05299,0
Y05300,0
Y05301,0
Y05302,0
Y05303,0
Y05304,0
Y05305,0
Y05306,0
Y05307,0
Y05308,0
Y05309,0
Y05310,0
Y05311,0
Y05312,0
Y05313,0
Y05314,0
Y05315,0
Y05316,0
Y05317,0
Y05318,0
Y05319,0
Y05320,0
Y05321,0
Y05322,0
Y05324,0
Y05325,0
Y05326,0
Y05327,0
Y05328,0
Y05329,0
Y05330,0
Y05331,0
Y05332,0
Y05333,0
Y05334,0
Y05335,0
Y05336,0
Y05337,0
Y05339,0
Y05340,0
Y05341,0
Y05342,0
Y05343,0
Y05344,0
Y05345,0
Y05346,0
Y05347,0
Y05348,0
Y05349,0
Y05350,0
Y05351,0
Y05352,0
Y05353,0
Y05354,0
Y05355,0
Y05356,0
Y05357,0
Y05358,0
Y05359,0
Y05360,0
Y05361,0
Y05362,0
Y05363,0
Y05364,0
Y05365,0
Y05366,0
Y05367,0
Y05368,0
Y05369,0
Y05370,0
Y05371,0
Y05372,0
Y05373,0
Y05374,0
Y05375,0
Y05376,0
Y05377,0
Y05378,0
Y05379,0
Y05380,0
Y05381,0
Y05382,0
Y05383,0
Y05384,0
Y05386,0
Y05387,0
Y05388,0
Y05389,0
Y05390,0
Y05391,0
Y05392,0
Y05393,0
Y05394,0
Y05395,0
Y05396,0
Y05397,0
Y05398,0
Y05399,0
Y05400,0
Y05401,0
Y05402,0
Y05403,0
Y05404,0
Y05405,0
Y05406,0
Y05407,0
Y05408,0
Y05409,0
Y05410,0
Y05411,0
Y05412,0
Y05413,0
Y05414,0
Y05415,0
Y05417,0
Y05418,0
Y05419,0
Y05420,0
Y05421,0
Y05422,0
Y05423,0
Y05424,0
Y05425,0
Y05426,0
Y05427,0
Y05428,0
Y05429,0
Y05430,0
Y05431,0
Y05432,0
Y05433,0
Y05434,0
Y05435,0
Y05436,0
Y05437,0
Y05438,0
Y05439,0
Y05440,0
Y05441,0
Y05442,0
Y05443,0
Y05444,0
Y05445,0
Y05446,0
Y05447,0
Y05448,0
Y05449,0
Y05450,0
Y05451,0
Y05452,0
Y05453,0
Y05454,0
Y05455,0
Y05456,0
Y05457,0
Y05458,0
Y05459,0
Y05460,0
Y05461,0
Y05462,0
Y05463,0
Y05464,0
Y05465,0
Y05466,0
Y05467,0
Y05468,0
Y05469,0
Y05470,0
Y05471,0
Y05472,0
Y05473,0
Y05474,0
Y05475,0
Y05476,0
Y05477,0
Y05478,0
Y05479,0
Y05480,0
Y05481,0
Y05482,0
Y05483,0
Y05484,0
Y05485,0
Y05486,0
Y05487,0
Y05488,0
Y05489,0
Y05490,0
Y05491,0
Y05492,0
Y05493,0
Y05494,0
Y05495,0
Y05496,0
Y05497,0
Y05498,0
Y05499,0
Y05500,0
Y05501,0
Y05502,0
Y05503,0
Y05504,0
Y05505,0
Y05506,0
Y05507,0
Y05508,0
Y05509,0
Y05510,0
Y05511,0
Y05512,0
Y05513,0
Y05514,0
Y05515,0
Y05516,0
Y05517,0
Y05518,0
Y05519,0
Y05520,0
Y05521,0
Y05522,0
Y05523,0
Y05524,0
Y05525,0
Y05526,0
Y05527,0
Y05528,0
Y05529,0
Y05530,0
Y05531,0
Y05532,0
Y05533,0
Y05534,0
Y05535,0
Y05536,0
Y05537,0
Y05538,0
Y05539,0
Y05540,0
Y05541,0
Y05542,0
Y05543,0
Y05544,0
Y05545,0
Y05546,0
Y05547,0
Y05548,0
Y05549,0
Y05550,0
Y05551,0
Y05552,0
Y05553,0
Y05554,0
Y05555,0
Y05556,0
Y05557,0
Y05558,0
Y05559,0
Y05560,0
Y05561,0
Y05562,0
Y05563,0
Y05564,0
Y05565,0
Y05566,0
Y05567,0
Y05568,0
Y05569,0
Y05570,0
Y05571,0
Y05572,0
Y05573,0
Y05574,0
Y05575,0
Y05576,0
Y05577,0
Y05578,0
Y05579,0
Y05580,0
Y05581,0
Y05582,0
Y05583,0
Y05584,0
Y05585,0
Y05586,0
Y05587,0
Y05588,0
Y05589,0
Y05590,0
Y05591,0
Y05592,0
Y05593,0
Y05594,0
Y05595,0
Y05596,0
Y05597,0
Y05598,0
Y05599,0
Y05600,0
Y05601,0
Y05602,0
Y05603,0
Y05604,0
Y05605,0
Y05606,0
Y05607,0
Y05608,0
Y05609,0
Y05610,0
Y05611,0
Y05612,0
Y05613,0
Y05614,0
Y05615,0
Y05616,0
Y05617,0
Y05618,0
Y05619,0
Y05620,0
Y05621,0
Y05623,0
Y05624,0
Y05625,0
Y05626,0
Y05627,0
Y05628,0
Y05629,0
Y05630,0
Y05631,0
Y05632,0
Y05633,0
Y05634,0
Y05635,0
Y05636,0
Y05637,0
Y05638,0
Y05639,0
Y05640,0
Y05641,0
Y05642,0
Y05643,0
Y05644,0
Y05645,0
Y05646,0
Y05647,0
Y05648,0
Y05649,0
Y05650,0
Y05651,0
Y05652,0
Y05653,0
Y05654,0
Y05655,0
Y05656,0
Y05659,0
Y05660,0
Y05661,0
Y05662,0
Y05667,0
Y05669,0
Y05670,0
Y05671,0
Y05677,0
Y05678,0
Y05681,0
Y05684,0
Y05693,0
Y05694,0
Y05695,0
