practice,list_size
C83649,4724.333333333334
C83650,3560.6666666666665
C83652,1732.0
C83653,2895.6666666666665
C84001,29201.499999999996
C84002,11680.0
C84003,1878.5833333333333
C84004,7279.666666666667
C84005,13827.916666666666
C84008,4808.5
C84009,14200.333333333332
C84010,11609.5
C84011,8979.166666666666
C84012,14407.0
C84013,13463.416666666666
C84014,10173.833333333334
C84016,13193.083333333332
C84017,24522.083333333336
C84018,9986.083333333332
C84019,14140.416666666666
C84020,6277.666666666667
C84021,12772.25
C84023,41830.416666666664
C84024,30337.333333333336
C84025,6896.916666666667
C84026,12142.666666666666
C84028,6879.5
C84029,18596.833333333332
C84030,9858.833333333332
C84031,2778.666666666667
C84032,15064.25
C84033,7949.0
C84034,9624.25
C84035,12089.5
C84036,15078.666666666666
C84037,11968.0
C84039,12152.833333333334
C84042,7479.833333333333
C84043,9244.583333333334
C84044,10018.5
C84045,7004.416666666667
C84046,8222.583333333334
C84047,9684.583333333332
C84048,10923.833333333334
C84049,12335.666666666666
C84051,19424.583333333336
C84052,6145.666666666667
C84053,15230.833333333332
C84055,11992.583333333334
C84057,3411.1666666666665
C84059,15721.333333333334
C84060,8945.333333333334
C84061,6850.166666666667
C84063,8774.833333333334
C84064,7348.583333333334
C84065,5502.416666666667
C84066,9501.666666666666
C84067,6005.333333333334
C84069,13183.416666666668
C84072,9710.833333333334
C84074,4074.166666666666
C84076,4179.333333333334
C84077,9195.333333333332
C84078,13137.916666666666
C84080,12289.583333333332
C84081,6284.333333333333
C84084,8168.916666666666
C84085,8715.916666666668
C84086,11156.666666666668
C84087,6025.083333333334
C84090,9755.583333333332
C84091,7558.083333333334
C84092,4441.0
C84094,16943.333333333332
C84095,7261.583333333333
C84096,3497.25
C84101,3047.75
C84103,4645.833333333334
C84104,2593.8333333333335
C84105,7464.25
C84106,8476.833333333332
C84107,8113.583333333333
C84112,3494.0
C84113,6421.0
C84114,8929.833333333334
C84115,6678.916666666666
C84116,8398.916666666666
C84117,18886.416666666664
C84120,14890.249999999998
C84122,8520.083333333334
C84123,3263.1666666666665
C84124,11962.0
C84125,3390.3333333333335
C84127,4521.083333333333
C84129,7416.416666666667
C84131,7193.0
C84133,5703.833333333334
C84135,4333.25
C84136,3683.4166666666665
C84138,2676.416666666667
C84140,5182.916666666667
C84142,5011.916666666667
C84144,3679.25
C84150,3780.75
C84151,2387.0
C84602,2193.5
C84605,16777.5
C84613,2348.8333333333335
C84619,6555.083333333334
C84621,4421.5
C84624,5102.916666666667
C84628,5806.916666666667
C84629,4062.5833333333335
C84637,5964.5
C84646,6242.333333333334
C84647,1447.25
C84650,1866.6666666666667
C84654,3951.4166666666665
C84656,3131.166666666667
C84658,6109.833333333334
C84660,4082.7499999999995
C84664,4058.75
C84667,4774.916666666666
C84672,3720.5
C84676,3230.5833333333335
C84679,3030.1666666666665
C84680,3038.4166666666665
C84682,4613.916666666667
C84683,8715.333333333332
C84688,9045.083333333332
C84691,9793.75
C84692,2584.0
C84693,5532.5
C84694,3566.583333333333
C84695,3436.4166666666665
C84696,5603.166666666667
C84698,4257.25
C84703,5566.666666666667
C84704,4113.0
C84705,5641.416666666666
C84709,10058.25
C84710,2688.1666666666665
C84712,3681.8571428571427
C84714,6664.0
C84717,3031.5
C84720,33.75
C85001,4378.416666666667
C85003,11691.583333333334
C85004,17096.916666666668
C85005,7956.75
C85006,4924.083333333333
C85007,10462.25
C85008,13012.916666666666
C85009,6623.5
C85010,17309.583333333332
C85013,10379.833333333334
C85014,8657.916666666666
C85016,11894.916666666668
C85017,11162.416666666668
C85018,6800.083333333333
C85019,5002.833333333334
C85020,13594.333333333334
C85022,11921.75
C85023,10934.666666666666
C85024,6056.666666666666
C85026,5440.666666666667
C85028,4547.666666666666
C85030,9840.750000000002
C85033,11401.5
C85614,3007.8333333333335
C85619,6950.083333333333
C85622,2094.333333333333
C85623,3980.5
C85628,1009.0
C86001,13730.916666666666
C86002,6092.25
C86003,9718.666666666668
C86005,5496.333333333333
C86006,9872.583333333332
C86007,11712.0
C86009,7955.75
C86011,13227.833333333332
C86012,5608.916666666666
C86013,8938.333333333334
C86014,6313.833333333333
C86015,7723.166666666666
C86016,7798.916666666667
C86017,11274.666666666666
C86018,9785.333333333334
C86019,14365.416666666666
C86020,8758.5
C86021,6253.0
C86022,9756.916666666668
C86023,7763.666666666667
C86024,11019.583333333332
C86025,7503.25
C86026,4771.166666666667
C86029,14641.333333333332
C86030,1955.6666666666667
C86032,5729.083333333333
C86033,4775.0
C86034,7546.666666666666
C86037,10633.5
C86038,9016.916666666668
C86039,5709.25
C86605,8031.833333333333
C86606,2915.0833333333335
C86609,5472.75
C86611,5052.75
C86613,4585.416666666667
C86614,9160.0
C86616,3925.166666666667
C86621,4656.166666666667
C86623,1926.6666666666665
C86625,1670.75
C86626,2322.1666666666665
C87002,20816.083333333336
C87003,11222.583333333334
C87004,11498.0
C87005,17507.416666666668
C87006,12601.166666666668
C87007,11716.25
C87008,16582.083333333336
C87009,10002.083333333334
C87010,4585.0
C87012,13125.416666666666
C87013,6308.75
C87014,6658.500000000001
C87015,7021.25
C87016,11590.0
C87017,13299.916666666668
C87018,8002.833333333333
C87020,5974.916666666666
C87022,7777.583333333333
C87023,2035.8
C87024,4086.8333333333335
C87029,11606.166666666666
C87030,9143.75
C87031,3288.75
C87603,3424.083333333333
C87604,5766.416666666667
C87606,1552.1666666666665
C87608,5496.25
C87616,5931.583333333333
C87620,6398.75
C87621,1795.0
C87622,7775.083333333333
C88005,11809.0
C88006,4481.5
C88007,28623.75
C88008,9404.583333333334
C88009,6173.0
C88010,15413.083333333332
C88011,4705.0
C88014,8014.75
C88015,9672.75
C88016,12405.833333333334
C88018,8538.75
C88019,8845.916666666666
C88020,6407.0
C88021,7245.333333333333
C88022,4105.666666666667
C88023,10169.416666666666
C88024,7159.750000000001
C88025,8507.0
C88026,13031.166666666668
C88027,4758.333333333334
C88028,9670.75
C88030,7026.5
C88031,11475.583333333334
C88032,5417.75
C88033,4931.0
C88034,9324.75
C88035,9926.583333333334
C88036,9909.916666666666
C88037,12660.0
C88038,8576.833333333334
C88039,8224.5
C88040,5848.916666666667
C88041,9791.083333333332
C88042,5102.142857142857
C88043,10639.583333333334
C88044,4713.75
C88045,9732.833333333334
C88046,3180.4166666666665
C88047,7643.416666666667
C88048,6767.916666666667
C88049,5202.666666666667
C88050,3655.0
C88051,7689.833333333334
C88052,9144.916666666666
C88053,3962.166666666667
C88054,7409.083333333333
C88057,2329.4
C88059,2477.5
C88060,3881.4166666666665
C88062,4596.666666666666
C88068,3468.6666666666665
C88069,16476.5
C88070,7842.333333333333
C88072,12209.0
C88073,5914.916666666667
C88074,5229.583333333334
C88076,6981.083333333333
C88077,5058.083333333334
C88078,6613.916666666666
C88079,7994.750000000001
C88082,1251.1666666666665
C88083,2728.0833333333335
C88084,3416.5
C88085,8843.833333333334
C88086,2979.25
C88087,8414.083333333334
C88088,5673.0
C88090,6453.0
C88091,2633.5
C88092,9611.0
C88095,5277.416666666666
C88096,6720.916666666666
C88622,1726.6666666666667
C88627,33920.5
C88631,1468.9166666666667
C88643,2984.0
C88647,4582.5
C88648,6603.083333333333
C88652,3701.666666666667
C88655,1187.5
C88656,3225.1666666666665
D81001,12086.833333333334
D81002,17126.0
D81003,9956.25
D81004,9856.416666666666
D81005,14930.5
D81007,9251.454545454546
D81008,19665.25
D81009,9100.888888888889
D81010,12017.833333333332
D81011,11856.333333333334
D81012,11331.75
D81013,17505.666666666668
D81014,20608.25
D81015,6657.5
D81016,12436.833333333334
D81017,6215.5
D81018,7976.833333333333
D81019,4152.142857142857
D81020,13132.75
D81021,11148.666666666666
D81022,24787.666666666668
D81023,14051.083333333332
D81024,7753.0
D81025,10737.0
D81026,25268.166666666664
D81027,7486.333333333333
D81028,12343.75
D81029,12414.916666666668
D81030,11086.583333333332
D81031,16148.25
D81032,11754.333333333334
D81033,4696.25
D81034,15374.416666666666
D81035,9070.666666666666
D81036,5910.25
D81037,10394.5
D81038,6528.5
D81039,7614.125
D81040,2130.5833333333335
D81041,6032.833333333333
D81042,5283.333333333334
D81043,35862.75
D81044,14236.0
D81045,8967.25
D81046,19277.166666666668
D81047,7928.583333333333
D81049,10397.416666666666
D81050,13997.0
D81051,8499.666666666668
D81052,9125.333333333332
D81053,11981.333333333334
D81054,20798.166666666664
D81055,5855.999999999999
D81056,8010.166666666667
D81057,13160.416666666666
D81058,6746.083333333334
D81059,7104.166666666666
D81060,6609.666666666666
D81061,12446.5
D81062,7287.333333333334
D81063,13922.125
D81064,6246.583333333333
D81065,4042.4166666666665
D81066,8368.166666666666
D81070,10444.916666666666
D81073,5278.75
D81074,3272.0
D81078,3604.833333333334
D81081,3343.3333333333335
D81082,7095.666666666668
D81084,8450.416666666666
D81085,7274.583333333333
D81086,7137.916666666667
D81087,4283.4
D81602,3858.0833333333335
D81603,8164.333333333334
D81605,1905.375
D81606,5508.833333333334
D81607,2936.6666666666665
D81611,9953.5
D81612,5018.666666666667
D81615,7018.75
D81616,5018.125
D81618,4646.416666666667
D81619,4990.5
D81622,12155.25
D81623,3435.1666666666665
D81624,4279.0
D81625,24318.166666666668
D81629,5401.333333333333
D81630,9357.5
D81631,12143.5
D81633,10017.083333333332
D81637,11500.25
D81645,2802.8333333333335
D82001,13933.75
D82002,13270.833333333334
D82003,17505.083333333332
D82004,12846.333333333334
D82005,9424.416666666668
D82006,8540.416666666666
D82007,25111.583333333336
D82008,13369.25
D82009,7553.25
D82010,4986.25
D82011,16524.833333333332
D82012,13598.999999999998
D82013,7304.0
D82015,8644.5
D82016,9553.25
D82017,10355.666666666666
D82018,10283.083333333334
D82019,16671.833333333336
D82020,10805.166666666666
D82022,7079.416666666666
D82023,13330.583333333334
D82024,8576.25
D82025,9256.583333333334
D82026,8384.416666666668
D82027,7802.500000000001
D82028,5768.0
D82029,18119.583333333332
D82030,9089.416666666666
D82031,7903.75
D82032,8096.0
D82034,18341.916666666668
D82035,10419.25
D82036,8066.166666666666
D82037,11075.333333333334
D82038,3136.75
D82039,8545.083333333334
D82040,12535.75
D82041,11811.333333333332
D82042,8137.416666666666
D82043,6666.583333333334
D82044,32607.666666666668
D82045,18581.333333333332
D82046,4415.75
D82047,8189.083333333333
D82048,14068.416666666666
D82049,3614.75
D82050,8924.083333333334
D82051,16615.75
D82053,5668.666666666667
D82054,15025.083333333334
D82056,9806.75
D82057,7126.166666666667
D82058,17390.333333333332
D82059,11676.75
D82060,4975.166666666667
D82062,8806.666666666666
D82063,12378.583333333334
D82064,19646.833333333336
D82065,7011.75
D82066,6625.666666666667
D82067,12618.416666666666
D82068,7156.25
D82069,5497.75
D82070,6402.666666666667
D82071,16222.666666666666
D82072,4365.083333333332
D82073,8481.416666666666
D82076,6908.833333333334
D82078,9300.833333333334
D82079,5070.083333333333
D82080,6614.583333333334
D82081,6837.75
D82084,8073.0
D82085,6240.0
D82087,6872.916666666667
D82088,21245.166666666664
D82096,7691.166666666667
D82099,16821.25
D82100,4050.2499999999995
D82104,9208.916666666666
D82105,5904.583333333333
D82106,4277.666666666667
D82600,2034.6666666666667
D82604,2981.9166666666665
D82613,9120.199999999999
D82618,5661.166666666667
D82621,5943.083333333333
D82624,5191.166666666666
D82628,3485.0833333333335
D83001,10213.416666666666
D83002,15901.583333333332
D83003,4816.25
D83004,10920.75
D83005,13912.0
D83006,6729.5
D83007,9049.25
D83008,16458.416666666668
D83009,19954.916666666668
D83010,6426.0
D83011,12388.0
D83012,17334.333333333336
D83013,11930.916666666666
D83014,9265.999999999998
D83015,7584.416666666667
D83016,11029.916666666666
D83017,12445.5
D83018,11777.583333333334
D83019,7442.916666666667
D83020,7880.833333333334
D83021,14999.916666666668
D83022,5102.833333333333
D83023,12683.75
D83024,11824.916666666666
D83026,9379.666666666666
D83027,10764.75
D83028,6919.583333333334
D83029,14068.0
D83030,6378.333333333334
D83033,9092.666666666666
D83034,11114.083333333334
D83035,10543.25
D83036,4038.3333333333335
D83037,15288.25
D83038,13789.083333333334
D83039,14688.833333333334
D83040,10907.166666666668
D83041,8813.583333333334
D83043,5994.25
D83044,19577.416666666668
D83045,5265.75
D83046,25036.083333333336
D83047,13977.833333333332
D83048,14181.666666666668
D83049,6628.583333333334
D83050,7275.083333333333
D83051,17171.416666666668
D83053,9425.25
D83054,3796.25
D83055,13914.333333333334
D83056,8747.833333333334
D83057,12768.666666666666
D83058,10137.583333333334
D83059,18570.416666666668
D83060,23310.583333333336
D83061,9891.5
D83062,7644.166666666667
D83064,5097.5
D83067,7238.666666666667
D83069,5621.75
D83070,5234.833333333333
D83073,6135.666666666667
D83074,14593.5
D83075,9872.833333333332
D83076,5094.666666666667
D83078,8415.916666666668
D83079,9156.083333333334
D83080,6081.0
D83081,7552.666666666667
D83082,4466.083333333334
D83084,7658.333333333333
D83608,6761.666666666666
D83610,12093.25
D83615,2964.75
D83619,40.111111111111114
E81001,3343.75
E81002,8600.333333333334
E81003,15019.166666666666
E81004,11192.666666666666
E81005,10135.666666666666
E81006,9880.916666666666
E81007,6159.583333333333
E81008,13220.833333333334
E81009,12348.666666666666
E81010,8295.333333333334
E81011,13300.714285714286
E81012,11771.999999999998
E81013,15742.416666666668
E81014,12735.25
E81015,15461.5
E81016,7058.583333333334
E81017,10805.0
E81018,11932.416666666666
E81019,17248.25
E81021,10095.916666666666
E81022,13264.083333333332
E81023,3965.75
E81024,5680.083333333334
E81025,5281.583333333334
E81026,7391.25
E81027,11627.666666666668
E81028,13569.25
E81029,15084.833333333332
E81030,8894.0
E81031,4787.166666666666
E81032,24467.0
E81033,17938.75
E81034,7485.5
E81035,8832.083333333332
E81036,12715.833333333334
E81037,24653.333333333332
E81038,12464.25
E81040,7441.083333333333
E81041,12506.666666666666
E81043,10303.833333333334
E81044,22184.916666666668
E81045,8730.333333333334
E81046,11540.25
E81047,10629.333333333332
E81048,8373.0
E81049,7235.75
E81050,11713.0
E81052,9200.666666666668
E81054,3192.1666666666665
E81056,6317.583333333334
E81057,13847.75
E81059,6040.5
E81060,5549.916666666667
E81061,5601.416666666666
E81062,3729.0
E81063,8084.25
E81064,6000.916666666667
E81065,6023.333333333333
E81069,4904.666666666667
E81073,14467.666666666666
E81074,10680.333333333332
E81075,7934.75
E81076,4111.416666666667
E81077,4759.166666666666
E81611,3204.583333333333
E81612,5607.583333333333
E81615,3812.916666666667
E81617,5292.833333333333
E81631,3112.583333333333
E81632,7505.25
E81633,3258.583333333333
E81635,2741.75
E82001,24036.25
E82002,9624.416666666668
E82004,4000.0
E82005,35379.5
E82006,8829.166666666666
E82007,10403.25
E82008,10138.666666666666
E82009,13026.333333333334
E82012,14102.916666666666
E82013,22418.833333333332
E82014,16251.333333333334
E82015,11268.666666666668
E82017,11543.083333333332
E82018,12741.333333333332
E82019,16067.416666666666
E82020,6641.5
E82021,6491.833333333333
E82022,16687.583333333332
E82023,10664.75
E82024,13248.166666666668
E82025,17239.4
E82027,12532.583333333332
E82028,10603.083333333332
E82031,18800.916666666664
E82032,16991.666666666664
E82034,6542.5
E82035,12339.0
E82037,15823.916666666668
E82038,8669.583333333334
E82040,20855.666666666664
E82041,10080.75
E82042,9073.25
E82043,13276.416666666668
E82044,14182.500000000002
E82045,8498.583333333332
E82046,11654.916666666666
E82048,9332.416666666666
E82049,3852.0
E82050,4809.583333333334
E82051,13704.333333333334
E82053,8609.583333333334
E82054,11261.0
E82055,12545.0
E82056,8174.083333333333
E82057,5591.333333333334
E82058,17143.166666666668
E82059,10343.083333333334
E82060,20919.166666666664
E82061,12621.666666666668
E82062,16080.583333333332
E82063,12341.833333333334
E82064,6947.666666666667
E82066,3322.1666666666665
E82067,16492.75
E82068,11889.916666666668
E82069,5424.833333333334
E82070,2826.0833333333335
E82071,15717.25
E82072,11674.833333333334
E82073,13807.5
E82074,20415.25
E82075,12683.916666666668
E82076,5489.285714285715
E82077,12150.583333333334
E82078,9357.5
E82079,8043.5
E82080,10443.6
E82081,12844.166666666666
E82082,13616.75
E82083,10260.416666666666
E82084,13417.666666666668
E82085,20208.25
E82086,15476.833333333334
E82088,8422.916666666668
E82089,14662.416666666666
E82090,10753.083333333334
E82091,17377.666666666668
E82092,14163.75
E82093,12684.75
E82094,10519.083333333334
E82095,7683.285714285714
E82096,10551.25
E82098,8103.833333333333
E82099,12895.25
E82100,12499.583333333332
E82102,9480.083333333332
E82104,5157.833333333333
E82105,4540.75
E82106,10643.916666666666
E82107,8996.833333333334
E82109,7944.833333333333
E82111,4438.083333333334
E82113,4153.666666666667
E82115,11478.916666666666
E82117,12828.666666666668
E82121,5057.833333333334
E82123,10605.916666666666
E82124,22503.25
E82126,2661.5
E82129,14474.916666666666
E82130,6917.5
E82131,2281.75
E82132,6442.666666666667
E82133,5234.25
E82603,2879.1666666666665
E82613,2099.818181818182
E82620,884.4166666666667
E82626,2727.5833333333335
E82630,2378.0
E82638,6406.5
E82640,5597.25
E82641,5961.916666666667
E82643,2455.5833333333335
E82644,2394.166666666667
E82652,2517.6666666666665
E82654,5780.5
E82655,3305.25
E82656,2575.181818181818
E82657,6340.083333333333
E82661,7432.666666666667
E83003,8885.0
E83005,6242.916666666667
E83006,6910.083333333334
E83007,5737.916666666667
E83008,7950.75
E83009,10876.166666666668
E83010,11392.916666666666
E83011,8161.333333333334
E83012,8150.166666666667
E83013,6482.166666666667
E83016,18405.916666666668
E83017,11322.000000000002
E83018,16057.666666666668
E83020,10877.583333333334
E83021,12560.333333333334
E83024,10764.416666666666
E83025,8949.166666666666
E83026,4374.333333333333
E83027,7444.166666666667
E83028,6496.333333333334
E83030,6531.166666666666
E83031,5074.25
E83032,18520.583333333332
E83034,5452.333333333333
E83035,10850.5
E83036,5355.333333333333
E83037,5506.0
E83038,8333.25
E83039,7390.5
E83041,4666.833333333334
E83044,8707.5
E83045,8737.0
E83046,9468.583333333332
E83049,7701.916666666667
E83050,7646.666666666667
E83053,13045.75
E83600,5688.583333333334
E83613,2973.9166666666665
E83621,8479.833333333334
E83622,7107.333333333333
E83624,1842.3333333333333
E83629,3546.75
E83631,1252.0
E83632,4378.916666666666
E83633,757.4166666666666
E83637,8370.75
E83638,4967.25
E83639,4852.25
E83644,1377.25
E83649,3593.8333333333335
E83650,1686.9166666666665
E83653,9838.833333333334
E83654,2517.25
E83657,1877.9166666666665
E83658,2585.5
E83668,4270.75
E84002,6641.333333333334
E84003,6782.25
E84004,8828.583333333334
E84005,7317.0
E84006,16155.083333333334
E84007,5578.25
E84008,11054.0
E84009,12269.166666666666
E84011,2200.75
E84012,8706.666666666666
E84013,8080.25
E84014,8941.666666666666
E84015,15204.916666666666
E84017,8815.333333333332
E84018,7817.0
E84020,3260.8333333333335
E84021,12707.583333333332
E84022,7085.083333333333
E84023,5321.583333333333
E84024,20284.416666666668
E84025,14386.666666666666
E84026,5125.5
E84028,4732.166666666667
E84029,2281.3333333333335
E84030,7185.666666666666
E84031,9134.166666666666
E84032,9034.000000000002
E84033,6706.0
E84036,8893.083333333332
E84039,12789.416666666666
E84040,4015.75
E84042,7910.25
E84044,10151.666666666666
E84048,8638.916666666668
E84049,3970.75
E84051,6158.583333333333
E84053,4019.0833333333335
E84056,109.11111111111111
E84057,13797.416666666666
E84058,21500.5
E84059,4185.833333333333
E84061,11164.333333333334
E84062,4851.083333333333
E84063,6133.25
E84066,7860.666666666667
E84067,8602.166666666666
E84068,15657.333333333334
E84069,12832.416666666666
E84070,4197.0
E84074,5795.416666666667
E84075,6449.416666666667
E84076,6340.666666666667
E84077,2533.25
E84078,5195.583333333333
E84080,8783.083333333334
E84083,6228.833333333333
E84084,486.11111111111114
E84086,8382.416666666668
E84601,7354.666666666667
E84617,4240.583333333333
E84620,6753.833333333333
E84624,2480.6666666666665
E84626,3068.583333333333
E84635,5160.333333333333
E84637,3668.416666666667
E84638,5702.250000000001
E84645,6067.416666666666
E84646,7393.583333333333
E84647,3338.916666666667
E84653,2775.166666666667
E84656,3637.75
E84657,385.8333333333333
E84658,5384.666666666666
E84663,6739.0
E84665,9220.75
E84667,3472.0
E84669,2693.142857142857
E84674,6177.083333333333
E84676,3811.333333333333
E84678,3981.416666666667
E84680,4006.5
E84681,3225.75
E84684,3686.75
E84685,8878.75
E84690,4354.571428571428
E84693,7941.5
E84696,1608.6666666666665
E84699,3325.9166666666665
E84701,4474.75
E84702,3634.7500000000005
E84704,2277.25
E84705,2555.625
E84709,11991.5
E84713,4027.75
E85001,8228.083333333334
E85003,19653.5
E85004,7474.5
E85005,3396.083333333333
E85006,4696.333333333334
E85007,12568.916666666666
E85008,7787.0
E85012,4890.75
E85013,3984.1666666666665
E85014,9469.166666666666
E85015,7430.333333333333
E85016,10622.083333333334
E85018,2013.0833333333333
E85019,8714.916666666666
E85020,14218.333333333332
E85021,7060.583333333333
E85023,2646.0833333333335
E85024,5302.75
E85025,5904.833333333334
E85026,13201.25
E85028,8769.833333333334
E85029,13655.416666666668
E85030,7155.666666666667
E85032,4983.166666666667
E85033,10387.833333333332
E85034,6313.0
E85035,5210.75
E85038,5222.583333333334
E85040,9901.916666666666
E85041,5505.166666666667
E85042,5583.833333333333
E85045,3756.8333333333335
E85046,5903.916666666666
E85048,6873.583333333334
E85049,7057.833333333334
E85050,7937.416666666668
E85051,6505.0
E85052,6300.833333333334
E85053,3992.666666666667
E85054,10542.5
E85055,12116.166666666668
E85056,7255.083333333333
E85057,10208.833333333334
E85058,7859.5
E85059,9063.25
E85060,6168.416666666667
E85061,3366.4166666666665
E85062,11824.083333333334
E85064,4459.0
E85066,3548.3333333333335
E85069,4279.0
E85071,1698.8333333333333
E85074,4840.583333333334
E85075,4441.25
E85077,3435.1666666666665
E85083,5808.25
E85088,3947.3333333333335
E85090,4125.666666666667
E85091,1676.0833333333333
E85096,8355.0
E85098,4072.333333333333
E85099,3357.916666666667
E85103,3545.0
E85105,1847.8333333333335
E85107,7617.75
E85108,5071.833333333333
E85109,3407.75
E85110,3127.5
E85111,4741.583333333333
E85112,5118.083333333333
E85113,7073.416666666667
E85114,7669.083333333334
E85115,3185.8333333333335
E85116,5860.083333333334
E85117,3448.0
E85118,7040.833333333333
E85119,8254.25
E85120,8305.333333333334
E85121,11609.249999999998
E85122,15912.25
E85123,7566.5
E85124,28577.75
E85125,4664.583333333334
E85126,7491.916666666667
E85127,9404.416666666666
E85128,11669.916666666666
E85129,5975.5
E85130,4281.25
E85600,5050.75
E85605,8435.25
E85617,3210.166666666667
E85623,2039.8333333333333
E85624,6833.916666666666
E85625,3873.916666666667
E85628,8840.666666666666
E85630,3043.25
E85633,7555.916666666666
E85635,5750.75
E85636,9792.0
E85640,3408.2500000000005
E85643,5645.833333333333
E85649,2996.333333333333
E85656,3844.0833333333335
E85657,10148.333333333334
E85658,4231.416666666667
E85659,1885.75
E85663,9748.583333333334
E85672,1186.25
E85677,4652.416666666666
E85680,10450.083333333334
E85681,8524.333333333334
E85682,6874.166666666666
E85683,4380.833333333334
E85685,8606.166666666666
E85687,1526.5
E85692,7413.25
E85693,8109.333333333334
E85694,3589.916666666667
E85696,8852.75
E85697,5517.583333333333
E85699,5878.833333333334
E85700,1977.4166666666667
E85707,4600.333333333333
E85708,4793.083333333333
E85712,7216.083333333333
E85713,4071.3333333333335
E85714,3192.916666666667
E85715,4433.750000000001
E85716,10244.500000000002
E85718,4560.166666666666
E85719,11893.75
E85721,2184.166666666667
E85723,4204.166666666666
E85725,7083.75
E85726,2858.0
E85728,245.88888888888889
E85732,414.77777777777777
E85733,1554.7142857142856
E85734,4982.166666666666
E85735,3864.583333333333
E85736,6252.583333333333
E85739,9010.0
E85740,2370.0833333333335
E85743,3103.5833333333335
E85744,10539.833333333332
E85745,6838.416666666667
E85746,3991.5833333333335
E85748,6791.5
E85750,7502.333333333334
E86001,11729.166666666666
E86003,4527.5
E86004,10123.916666666668
E86005,6987.166666666666
E86006,7810.166666666667
E86007,9239.166666666668
E86009,7971.583333333334
E86010,12440.416666666668
E86011,6116.5
E86012,11651.916666666668
E86014,5160.333333333334
E86015,15939.5
E86016,6163.25
E86017,13223.75
E86018,9039.416666666668
E86019,7027.0
E86020,5034.916666666667
E86022,6533.75
E86024,5035.75
E86026,6366.416666666667
E86027,7084.916666666667
E86028,8054.416666666666
E86029,10406.25
E86030,10986.666666666668
E86033,6028.0
E86034,2525.8333333333335
E86036,7630.0
E86038,6593.666666666666
E86041,5114.083333333334
E86042,6661.0
E86605,2211.916666666667
E86609,3437.5
E86610,3551.9166666666665
E86612,4138.5
E86615,2574.3333333333335
E86618,7189.5
E86619,2925.6666666666665
E86620,4584.166666666667
E86625,3251.1666666666665
E86626,6445.25
E86629,3592.5
E86632,6150.916666666667
E86637,5943.833333333333
E86640,4093.75
E87002,15740.0
E87003,4769.75
E87004,10438.0
E87005,7418.583333333333
E87006,4739.75
E87007,8175.75
E87008,9462.666666666666
E87009,4113.5
E87010,7135.916666666667
E87011,7415.666666666667
E87013,11185.416666666666
E87016,8590.0
E87017,755.7777777777778
E87021,3913.5833333333335
E87024,5161.75
E87026,2840.75
E87029,8662.833333333332
E87034,14110.583333333332
E87037,7362.916666666666
E87038,4537.083333333333
E87043,6823.083333333333
E87045,3049.3333333333335
E87046,8442.416666666668
E87047,5034.833333333333
E87048,3073.3333333333335
E87050,2186.5
E87052,3145.75
E87057,760.4166666666667
E87061,10361.75
E87063,10856.833333333334
E87065,2955.0
E87066,7663.333333333333
E87067,10282.5
E87069,3162.0
E87070,5283.25
E87609,17581.0
E87637,12280.166666666668
E87648,2236.916666666667
E87663,3248.583333333333
E87665,4991.166666666666
E87677,15838.416666666666
E87681,11568.75
E87682,7375.222222222223
E87691,228.08333333333334
E87694,269.8333333333333
E87701,8658.833333333334
E87702,2388.8333333333335
E87706,4181.583333333334
E87711,298.3333333333333
E87714,4936.666666666667
E87715,7848.083333333333
E87720,7800.916666666667
E87722,5246.25
E87733,3648.166666666667
E87735,1528.5
E87737,9649.25
E87738,16080.166666666666
E87739,6861.666666666667
E87740,2179.0
E87741,3755.0
E87742,2521.916666666667
E87745,6443.666666666666
E87746,3245.4166666666665
E87750,4010.5
E87751,2142.0833333333335
E87753,8358.916666666666
E87754,6933.333333333333
E87755,3290.3333333333335
E87756,3551.75
E87762,4244.666666666666
E87768,14092.583333333332
E87772,623.25
F81001,12867.0
F81003,5733.166666666667
F81004,9805.0
F81006,6601.083333333334
F81007,15818.75
F81009,10248.833333333334
F81010,12344.833333333334
F81011,5506.166666666667
F81012,7630.0
F81013,11483.833333333334
F81014,12184.166666666666
F81015,12546.666666666668
F81016,5221.833333333334
F81017,8643.75
F81018,7088.833333333333
F81019,17691.416666666668
F81020,7215.75
F81021,8797.166666666668
F81022,14333.666666666666
F81023,12414.583333333334
F81024,5730.5
F81025,9335.75
F81026,7417.166666666666
F81027,19117.583333333332
F81028,8502.666666666668
F81029,6674.499999999999
F81030,16089.416666666666
F81031,7098.166666666667
F81032,2641.25
F81034,8388.166666666668
F81035,7122.375
F81036,14653.916666666666
F81037,8581.25
F81038,13452.25
F81040,4267.833333333333
F81041,12058.833333333334
F81042,28107.0
F81043,19678.166666666668
F81044,7323.083333333333
F81045,3196.166666666667
F81046,4974.916666666667
F81047,10421.0
F81048,11753.75
F81049,11989.666666666666
F81051,7161.583333333334
F81052,13680.0
F81053,9855.166666666666
F81055,13344.083333333334
F81056,8769.083333333332
F81057,12796.583333333334
F81060,4748.166666666667
F81061,6873.416666666667
F81062,8886.083333333334
F81065,4196.083333333334
F81066,6210.25
F81067,15629.166666666666
F81068,15622.75
F81069,6633.0
F81070,5507.5
F81071,12945.583333333336
F81072,7313.999999999999
F81073,2016.0
F81074,7630.833333333333
F81075,13615.75
F81076,4052.0833333333335
F81078,11727.083333333332
F81079,10431.888888888889
